"Year","GEOID","NAME","variable","estimate","moe","sex","label"
"2021","04","Arizona","B24020_182",9926,1869,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:"
"2021","04","Arizona","B24020_183",3533,986,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life and physical scientists"
"2021","04","Arizona","B24020_184",3102,958,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Social scientists and related workers"
"2021","04","Arizona","B24020_185",3291,1205,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life, physical, and social science technicians"
"2021","05","Arkansas","B24020_170",11198,2017,"Female","Computer, engineering, and science occupations:"
"2021","05","Arkansas","B24020_171",6394,1644,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:"
"2021","05","Arkansas","B24020_172",5245,1417,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:"
"2021","05","Arkansas","B24020_173",1794,922,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Computer and information research scientists and analysts, and information security analysts"
"2021","05","Arkansas","B24020_174",2122,880,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Software developers and programmers"
"2021","05","Arkansas","B24020_175",261,282,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Database and systems administrators and network architects"
"2021","05","Arkansas","B24020_176",1068,514,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Miscellaneous computer occupations, including computer support specialists"
"2021","05","Arkansas","B24020_177",1149,622,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Mathematical science occupations"
"2021","05","Arkansas","B24020_178",2158,620,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:"
"2021","05","Arkansas","B24020_179",283,247,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Architects, surveyors, and cartographers"
"2021","05","Arkansas","B24020_180",1157,621,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Engineers"
"2021","05","Arkansas","B24020_181",718,362,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Drafters, engineering, and mapping technicians"
"2021","05","Arkansas","B24020_182",2646,910,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:"
"2021","05","Arkansas","B24020_183",989,624,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life and physical scientists"
"2021","05","Arkansas","B24020_184",454,265,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Social scientists and related workers"
"2021","05","Arkansas","B24020_185",1203,586,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life, physical, and social science technicians"
"2021","06","California","B24020_170",340126,10218,"Female","Computer, engineering, and science occupations:"
"2021","06","California","B24020_171",157211,7294,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:"
"2021","06","California","B24020_172",127063,6317,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:"
"2021","06","California","B24020_173",23836,2684,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Computer and information research scientists and analysts, and information security analysts"
"2021","06","California","B24020_174",69480,4558,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Software developers and programmers"
"2021","06","California","B24020_175",8073,1725,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Database and systems administrators and network architects"
"2021","06","California","B24020_176",25674,2687,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Miscellaneous computer occupations, including computer support specialists"
"2021","06","California","B24020_177",30148,2996,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Mathematical science occupations"
"2021","06","California","B24020_178",76281,4713,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:"
"2021","06","California","B24020_179",13006,2127,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Architects, surveyors, and cartographers"
"2021","06","California","B24020_180",52451,4113,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Engineers"
"2021","06","California","B24020_181",10824,1688,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Drafters, engineering, and mapping technicians"
"2021","06","California","B24020_182",106634,5656,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:"
"2021","06","California","B24020_183",62040,4264,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life and physical scientists"
"2021","06","California","B24020_184",25331,2837,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Social scientists and related workers"
"2021","06","California","B24020_185",19263,2699,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life, physical, and social science technicians"
"2021","08","Colorado","B24020_170",53694,3753,"Female","Computer, engineering, and science occupations:"
"2021","08","Colorado","B24020_171",28936,2738,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:"
"2021","08","Colorado","B24020_172",25493,2412,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:"
"2021","08","Colorado","B24020_173",5013,1126,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Computer and information research scientists and analysts, and information security analysts"
"2021","08","Colorado","B24020_174",11404,1514,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Software developers and programmers"
"2021","08","Colorado","B24020_175",1845,626,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Database and systems administrators and network architects"
"2021","08","Colorado","B24020_176",7231,1587,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Miscellaneous computer occupations, including computer support specialists"
"2021","08","Colorado","B24020_177",3443,876,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Mathematical science occupations"
"2021","08","Colorado","B24020_178",13558,1853,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:"
"2021","08","Colorado","B24020_179",1368,656,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Architects, surveyors, and cartographers"
"2021","08","Colorado","B24020_180",9876,1602,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Engineers"
"2021","08","Colorado","B24020_181",2314,767,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Drafters, engineering, and mapping technicians"
"2021","08","Colorado","B24020_182",11200,1918,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:"
"2021","08","Colorado","B24020_183",5770,1187,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life and physical scientists"
"2021","08","Colorado","B24020_184",3068,799,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Social scientists and related workers"
"2021","08","Colorado","B24020_185",2362,907,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life, physical, and social science technicians"
"2021","09","Connecticut","B24020_170",30930,2856,"Female","Computer, engineering, and science occupations:"
"2021","09","Connecticut","B24020_171",13510,1791,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:"
"2021","09","Connecticut","B24020_172",10087,1519,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:"
"2021","09","Connecticut","B24020_173",1626,517,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Computer and information research scientists and analysts, and information security analysts"
"2021","09","Connecticut","B24020_174",3654,1006,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Software developers and programmers"
"2021","09","Connecticut","B24020_175",1466,645,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Database and systems administrators and network architects"
"2021","09","Connecticut","B24020_176",3341,1053,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Miscellaneous computer occupations, including computer support specialists"
"2021","09","Connecticut","B24020_177",3423,1113,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Mathematical science occupations"
"2021","09","Connecticut","B24020_178",8443,1765,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:"
"2021","09","Connecticut","B24020_179",1005,487,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Architects, surveyors, and cartographers"
"2021","09","Connecticut","B24020_180",5426,1444,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Engineers"
"2021","09","Connecticut","B24020_181",2012,729,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Drafters, engineering, and mapping technicians"
"2021","09","Connecticut","B24020_182",8977,1744,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:"
"2021","09","Connecticut","B24020_183",5539,1345,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life and physical scientists"
"2021","09","Connecticut","B24020_184",2489,1077,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Social scientists and related workers"
"2021","09","Connecticut","B24020_185",949,419,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life, physical, and social science technicians"
"2021","10","Delaware","B24020_170",6941,1476,"Female","Computer, engineering, and science occupations:"
"2021","10","Delaware","B24020_171",3824,1171,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:"
"2021","10","Delaware","B24020_172",3020,1004,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:"
"2021","10","Delaware","B24020_173",355,275,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Computer and information research scientists and analysts, and information security analysts"
"2021","10","Delaware","B24020_174",1590,745,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Software developers and programmers"
"2021","10","Delaware","B24020_175",351,357,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Database and systems administrators and network architects"
"2021","10","Delaware","B24020_176",724,465,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Miscellaneous computer occupations, including computer support specialists"
"2021","10","Delaware","B24020_177",804,498,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Mathematical science occupations"
"2021","10","Delaware","B24020_178",793,469,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:"
"2021","10","Delaware","B24020_179",44,74,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Architects, surveyors, and cartographers"
"2021","10","Delaware","B24020_180",694,461,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Engineers"
"2021","10","Delaware","B24020_181",55,93,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Drafters, engineering, and mapping technicians"
"2021","10","Delaware","B24020_182",2324,750,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:"
"2021","10","Delaware","B24020_183",1306,539,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life and physical scientists"
"2021","10","Delaware","B24020_184",219,192,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Social scientists and related workers"
"2021","10","Delaware","B24020_185",799,511,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life, physical, and social science technicians"
"2021","11","District of Columbia","B24020_170",17592,2160,"Female","Computer, engineering, and science occupations:"
"2021","11","District of Columbia","B24020_171",8175,1641,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:"
"2021","11","District of Columbia","B24020_172",4686,1193,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:"
"2021","11","District of Columbia","B24020_173",1515,800,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Computer and information research scientists and analysts, and information security analysts"
"2021","11","District of Columbia","B24020_174",1943,729,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Software developers and programmers"
"2021","11","District of Columbia","B24020_175",268,268,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Database and systems administrators and network architects"
"2021","11","District of Columbia","B24020_176",960,604,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Miscellaneous computer occupations, including computer support specialists"
"2021","11","District of Columbia","B24020_177",3489,1043,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Mathematical science occupations"
"2021","11","District of Columbia","B24020_178",2228,887,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:"
"2021","11","District of Columbia","B24020_179",632,466,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Architects, surveyors, and cartographers"
"2021","11","District of Columbia","B24020_180",1537,798,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Engineers"
"2021","11","District of Columbia","B24020_181",59,98,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Drafters, engineering, and mapping technicians"
"2021","11","District of Columbia","B24020_182",7189,1410,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:"
"2021","11","District of Columbia","B24020_183",3181,872,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life and physical scientists"
"2021","11","District of Columbia","B24020_184",3436,966,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Social scientists and related workers"
"2021","11","District of Columbia","B24020_185",572,415,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life, physical, and social science technicians"
"2021","12","Florida","B24020_170",118143,6582,"Female","Computer, engineering, and science occupations:"
"2021","12","Florida","B24020_171",61288,4309,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:"
"2021","12","Florida","B24020_172",54417,4184,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:"
"2021","12","Florida","B24020_173",12500,2160,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Computer and information research scientists and analysts, and information security analysts"
"2021","12","Florida","B24020_174",16573,2634,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Software developers and programmers"
"2021","12","Florida","B24020_175",4620,1235,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Database and systems administrators and network architects"
"2021","12","Florida","B24020_176",20724,3009,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Miscellaneous computer occupations, including computer support specialists"
"2021","12","Florida","B24020_177",6871,1507,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Mathematical science occupations"
"2021","12","Florida","B24020_178",26548,3798,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:"
"2021","12","Florida","B24020_179",2431,730,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Architects, surveyors, and cartographers"
"2021","12","Florida","B24020_180",16913,2779,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Engineers"
"2021","12","Florida","B24020_181",7204,2275,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Drafters, engineering, and mapping technicians"
"2021","12","Florida","B24020_182",30307,3100,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:"
"2021","12","Florida","B24020_183",13030,1633,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life and physical scientists"
"2021","12","Florida","B24020_184",8289,1875,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Social scientists and related workers"
"2021","12","Florida","B24020_185",8988,2204,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life, physical, and social science technicians"
"2021","13","Georgia","B24020_170",80316,6373,"Female","Computer, engineering, and science occupations:"
"2021","13","Georgia","B24020_171",45253,4705,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:"
"2021","13","Georgia","B24020_172",35594,3996,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:"
"2021","13","Georgia","B24020_173",9268,2237,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Computer and information research scientists and analysts, and information security analysts"
"2021","13","Georgia","B24020_174",9965,1603,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Software developers and programmers"
"2021","13","Georgia","B24020_175",2263,898,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Database and systems administrators and network architects"
"2021","13","Georgia","B24020_176",14098,3044,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Miscellaneous computer occupations, including computer support specialists"
"2021","13","Georgia","B24020_177",9659,2373,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Mathematical science occupations"
"2021","13","Georgia","B24020_178",14647,2750,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:"
"2021","13","Georgia","B24020_179",2236,1017,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Architects, surveyors, and cartographers"
"2021","13","Georgia","B24020_180",7389,1873,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Engineers"
"2021","13","Georgia","B24020_181",5022,1393,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Drafters, engineering, and mapping technicians"
"2021","13","Georgia","B24020_182",20416,3497,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:"
"2021","13","Georgia","B24020_183",11344,2559,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life and physical scientists"
"2021","13","Georgia","B24020_184",4359,1723,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Social scientists and related workers"
"2021","13","Georgia","B24020_185",4713,1718,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life, physical, and social science technicians"
"2021","15","Hawaii","B24020_170",7185,1293,"Female","Computer, engineering, and science occupations:"
"2021","15","Hawaii","B24020_171",3318,1001,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:"
"2021","15","Hawaii","B24020_172",2925,976,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:"
"2021","15","Hawaii","B24020_173",548,293,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Computer and information research scientists and analysts, and information security analysts"
"2021","15","Hawaii","B24020_174",760,318,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Software developers and programmers"
"2021","15","Hawaii","B24020_175",371,224,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Database and systems administrators and network architects"
"2021","15","Hawaii","B24020_176",1246,845,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Miscellaneous computer occupations, including computer support specialists"
"2021","15","Hawaii","B24020_177",393,302,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Mathematical science occupations"
"2021","15","Hawaii","B24020_178",1217,420,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:"
"2021","15","Hawaii","B24020_179",109,112,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Architects, surveyors, and cartographers"
"2021","15","Hawaii","B24020_180",938,413,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Engineers"
"2021","15","Hawaii","B24020_181",170,152,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Drafters, engineering, and mapping technicians"
"2021","15","Hawaii","B24020_182",2650,693,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:"
"2021","15","Hawaii","B24020_183",1461,540,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life and physical scientists"
"2021","15","Hawaii","B24020_184",677,395,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Social scientists and related workers"
"2021","15","Hawaii","B24020_185",512,295,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life, physical, and social science technicians"
"2021","16","Idaho","B24020_170",9018,1945,"Female","Computer, engineering, and science occupations:"
"2021","16","Idaho","B24020_171",4061,1523,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:"
"2021","16","Idaho","B24020_172",3362,1495,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:"
"2021","16","Idaho","B24020_173",427,266,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Computer and information research scientists and analysts, and information security analysts"
"2021","16","Idaho","B24020_174",2086,1303,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Software developers and programmers"
"2021","16","Idaho","B24020_175",248,264,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Database and systems administrators and network architects"
"2021","16","Idaho","B24020_176",601,452,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Miscellaneous computer occupations, including computer support specialists"
"2021","16","Idaho","B24020_177",699,529,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Mathematical science occupations"
"2021","16","Idaho","B24020_178",1962,734,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:"
"2021","16","Idaho","B24020_179",212,205,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Architects, surveyors, and cartographers"
"2021","16","Idaho","B24020_180",1377,629,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Engineers"
"2021","16","Idaho","B24020_181",373,301,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Drafters, engineering, and mapping technicians"
"2021","16","Idaho","B24020_182",2995,1029,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:"
"2021","16","Idaho","B24020_183",1488,737,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life and physical scientists"
"2021","16","Idaho","B24020_184",269,383,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Social scientists and related workers"
"2021","16","Idaho","B24020_185",1238,562,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life, physical, and social science technicians"
"2021","17","Illinois","B24020_170",86498,4764,"Female","Computer, engineering, and science occupations:"
"2021","17","Illinois","B24020_171",47832,3069,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:"
"2021","17","Illinois","B24020_172",40780,2708,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:"
"2021","17","Illinois","B24020_173",10157,1626,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Computer and information research scientists and analysts, and information security analysts"
"2021","17","Illinois","B24020_174",15801,1731,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Software developers and programmers"
"2021","17","Illinois","B24020_175",3571,910,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Database and systems administrators and network architects"
"2021","17","Illinois","B24020_176",11251,1590,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Miscellaneous computer occupations, including computer support specialists"
"2021","17","Illinois","B24020_177",7052,1292,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Mathematical science occupations"
"2021","17","Illinois","B24020_178",14928,2128,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:"
"2021","17","Illinois","B24020_179",1970,874,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Architects, surveyors, and cartographers"
"2021","17","Illinois","B24020_180",10762,1702,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Engineers"
"2021","17","Illinois","B24020_181",2196,769,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Drafters, engineering, and mapping technicians"
"2021","17","Illinois","B24020_182",23738,2494,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:"
"2021","17","Illinois","B24020_183",12146,1702,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life and physical scientists"
"2021","17","Illinois","B24020_184",6090,1192,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Social scientists and related workers"
"2021","17","Illinois","B24020_185",5502,1290,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life, physical, and social science technicians"
"2021","18","Indiana","B24020_170",38660,3161,"Female","Computer, engineering, and science occupations:"
"2021","18","Indiana","B24020_171",19890,2325,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:"
"2021","18","Indiana","B24020_172",16059,1986,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:"
"2021","18","Indiana","B24020_173",4202,1113,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Computer and information research scientists and analysts, and information security analysts"
"2021","18","Indiana","B24020_174",4501,1207,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Software developers and programmers"
"2021","18","Indiana","B24020_175",2222,771,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Database and systems administrators and network architects"
"2021","18","Indiana","B24020_176",5134,1042,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Miscellaneous computer occupations, including computer support specialists"
"2021","18","Indiana","B24020_177",3831,1035,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Mathematical science occupations"
"2021","18","Indiana","B24020_178",9648,1837,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:"
"2021","18","Indiana","B24020_179",1247,699,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Architects, surveyors, and cartographers"
"2021","18","Indiana","B24020_180",5690,1280,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Engineers"
"2021","18","Indiana","B24020_181",2711,1004,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Drafters, engineering, and mapping technicians"
"2021","18","Indiana","B24020_182",9122,1375,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:"
"2021","18","Indiana","B24020_183",4530,1058,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life and physical scientists"
"2021","18","Indiana","B24020_184",1974,682,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Social scientists and related workers"
"2021","18","Indiana","B24020_185",2618,864,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life, physical, and social science technicians"
"2021","19","Iowa","B24020_170",18759,2066,"Female","Computer, engineering, and science occupations:"
"2021","19","Iowa","B24020_171",9226,1580,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:"
"2021","19","Iowa","B24020_172",8112,1553,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:"
"2021","19","Iowa","B24020_173",2146,747,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Computer and information research scientists and analysts, and information security analysts"
"2021","19","Iowa","B24020_174",2081,788,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Software developers and programmers"
"2021","19","Iowa","B24020_175",748,576,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Database and systems administrators and network architects"
"2021","19","Iowa","B24020_176",3137,891,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Miscellaneous computer occupations, including computer support specialists"
"2021","19","Iowa","B24020_177",1114,541,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Mathematical science occupations"
